,Open,High,Low,Close,Adj Close,Volume,Date,Company
0,176.505493,184.274002,176.449997,183.787003,183.787003,134896000.0,2021-07-06,AMZN
1,185.869003,186.710007,183.945496,184.828995,184.828995,106562000.0,2021-07-07,AMZN
2,182.177994,187.999496,181.056,186.570496,186.570496,103612000.0,2021-07-08,AMZN
3,186.126007,187.399994,184.669998,185.966995,185.966995,74964000.0,2021-07-09,AMZN
4,187.199997,187.864502,184.839493,185.927505,185.927505,51432000.0,2021-07-12,AMZN
5,185.104996,188.654007,183.565994,183.867996,183.867996,76918000.0,2021-07-13,AMZN
6,185.442505,185.882996,183.041504,184.084,184.084,65932000.0,2021-07-14,AMZN
7,184.710007,184.770004,181.046005,181.559998,181.559998,63706000.0,2021-07-15,AMZN
8,181.665497,182.302994,178.522995,178.681503,178.681503,80874000.0,2021-07-16,AMZN
9,176.628998,177.510498,174.957993,177.479507,177.479507,75692000.0,2021-07-19,AMZN
10,178.365997,179.600006,175.899994,178.6595,178.6595,65114000.0,2021-07-20,AMZN
11,178.819,179.322495,177.182007,179.259995,179.259995,46380000.0,2021-07-21,AMZN
12,179.361496,182.001007,179.113495,181.901505,181.901505,65308000.0,2021-07-22,AMZN
13,182.0,183.305496,181.102005,182.832001,182.832001,48726000.0,2021-07-23,AMZN
14,183.658493,185.604004,182.362503,184.990997,184.990997,58002000.0,2021-07-26,AMZN
15,184.925003,184.925003,179.307495,181.319504,181.319504,82638000.0,2021-07-27,AMZN
16,181.688995,182.921005,180.050003,181.516006,181.516006,59988000.0,2021-07-28,AMZN
17,181.387497,181.897507,179.000504,179.996002,179.996002,110400000.0,2021-07-29,AMZN
18,167.397507,168.406998,165.348999,166.379501,166.379501,199312000.0,2021-07-30,AMZN
19,167.654999,167.945999,165.850006,166.574005,166.574005,67078000.0,2021-08-02,AMZN
20,167.035995,169.550003,164.988495,168.311996,168.311996,83146000.0,2021-08-03,AMZN
21,168.967499,169.444,167.278,167.735992,167.735992,43678000.0,2021-08-04,AMZN
22,167.811005,169.449997,167.046005,168.7995,168.7995,48670000.0,2021-08-05,AMZN
23,168.75,168.75,166.451996,167.246994,167.246994,52752000.0,2021-08-06,AMZN
24,167.180496,167.744003,166.425995,167.093506,167.093506,42964000.0,2021-08-09,AMZN
25,167.250504,167.899994,165.75,166.033997,166.033997,48252000.0,2021-08-10,AMZN
26,166.572495,166.884995,163.889496,164.605499,164.605499,58944000.0,2021-08-11,AMZN
27,164.5,165.725494,163.483505,165.175003,165.175003,46282000.0,2021-08-12,AMZN
28,165.283493,165.303497,164.149994,164.698502,164.698502,41134000.0,2021-08-13,AMZN
29,164.149994,165.0,160.556503,164.949493,164.949493,66394000.0,2021-08-16,AMZN
30,163.875,164.024506,161.283997,162.098007,162.098007,67758000.0,2021-08-17,AMZN
31,162.099503,162.705002,160.0,160.061005,160.061005,56086000.0,2021-08-18,AMZN
32,159.701004,161.649994,159.123001,159.387497,159.387497,75658000.0,2021-08-19,AMZN
33,160.193497,160.390503,158.787994,159.997498,159.997498,67168000.0,2021-08-20,AMZN
34,160.595001,164.044998,160.500504,163.293503,163.293503,65362000.0,2021-08-23,AMZN
35,164.0,165.774506,163.729004,165.289001,165.289001,51036000.0,2021-08-24,AMZN
36,165.4935,166.050003,164.307495,164.959,164.959,33606000.0,2021-08-25,AMZN
37,164.949997,166.600006,164.800003,165.800003,165.800003,41976000.0,2021-08-26,AMZN
38,166.661499,167.615997,165.6875,167.481506,167.481506,48048000.0,2021-08-27,AMZN
39,167.871506,172.25,167.761002,171.078506,171.078506,63844000.0,2021-08-30,AMZN
40,171.240005,173.628998,169.779495,173.539505,173.539505,87128000.0,2021-08-31,AMZN
41,174.820007,176.350006,173.761993,173.949997,173.949997,72598000.0,2021-09-01,AMZN
42,174.738007,175.598007,172.75,173.156006,173.156006,58474000.0,2021-09-02,AMZN
43,172.600006,174.133499,171.822006,173.902496,173.902496,51514000.0,2021-09-03,AMZN
44,173.899994,176.404495,173.847,175.464493,175.464493,54758000.0,2021-09-07,AMZN
45,175.582504,177.281494,174.783493,176.274994,176.274994,61068000.0,2021-09-08,AMZN
46,176.300995,177.499496,174.018494,174.207993,174.207993,54384000.0,2021-09-09,AMZN
47,175.091507,175.422501,173.145493,173.457504,173.457504,47946000.0,2021-09-10,AMZN
48,174.139999,174.897995,171.899994,172.858505,172.858505,51380000.0,2021-09-13,AMZN
49,173.777496,174.3405,171.885498,172.5,172.5,38738000.0,2021-09-14,AMZN
50,172.126007,174.270996,170.100494,173.789505,173.789505,59150000.0,2021-09-15,AMZN
51,172.998001,174.627502,172.307007,174.412003,174.412003,51672000.0,2021-09-16,AMZN
52,174.420502,174.870499,172.606506,173.126007,173.126007,92332000.0,2021-09-17,AMZN
53,169.800003,170.949997,165.250504,167.786499,167.786499,93382000.0,2021-09-20,AMZN
54,168.75,168.985001,166.619507,167.181503,167.181503,55618000.0,2021-09-21,AMZN
55,167.550003,169.449997,167.052505,169.002502,169.002502,48228000.0,2021-09-22,AMZN
56,169.002502,171.447998,169.002502,170.800003,170.800003,47588000.0,2021-09-23,AMZN
57,170.100494,171.462997,169.669998,171.276001,171.276001,42324000.0,2021-09-24,AMZN
58,168.574997,170.778503,166.980499,170.289993,170.289993,72690000.0,2021-09-27,AMZN
59,167.885498,168.459503,164.505005,165.798004,165.798004,88616000.0,2021-09-28,AMZN
60,166.105499,167.565002,164.893494,165.056,165.056,51246000.0,2021-09-29,AMZN
61,165.800003,166.392502,163.699493,164.251999,164.251999,56848000.0,2021-09-30,AMZN
62,164.4505,165.458496,162.796997,164.162994,164.162994,56712000.0,2021-10-01,AMZN
63,163.969498,163.999496,158.8125,159.488998,159.488998,90462000.0,2021-10-04,AMZN
64,160.225006,163.036499,160.123001,161.050003,161.050003,65384000.0,2021-10-05,AMZN
65,160.676498,163.216995,159.931,163.100494,163.100494,50660000.0,2021-10-06,AMZN
66,164.576996,166.287506,164.153,165.121506,165.121506,48182000.0,2021-10-07,AMZN
67,165.850006,166.071503,164.410004,164.431,164.431,39964000.0,2021-10-08,AMZN
68,163.75,164.629501,161.904999,162.315002,162.315002,40684000.0,2021-10-11,AMZN
69,162.850006,163.376495,161.813995,162.366501,162.366501,36392000.0,2021-10-12,AMZN
70,163.485504,164.419006,163.054504,164.214005,164.214005,48402000.0,2021-10-13,AMZN
71,165.122498,165.630005,164.539001,164.992996,164.992996,42190000.0,2021-10-14,AMZN
72,165.570999,170.520996,165.199997,170.451004,170.451004,103598000.0,2021-10-15,AMZN
73,169.417999,172.458496,169.255005,172.337006,172.337006,63482000.0,2021-10-18,AMZN
74,171.714493,172.734497,171.100006,172.207504,172.207504,47722000.0,2021-10-19,AMZN
75,172.632996,173.143005,170.018494,170.753006,170.753006,42796000.0,2021-10-20,AMZN
76,170.712494,172.014008,170.149994,171.750504,171.750504,37628000.0,2021-10-21,AMZN
77,171.050003,171.492004,166.565002,166.777496,166.777496,62782000.0,2021-10-22,AMZN
78,166.75,167.389999,164.884995,166.018494,166.018494,44520000.0,2021-10-25,AMZN
79,167.475494,170.806,167.199005,168.803497,168.803497,53966000.0,2021-10-26,AMZN
80,169.399994,171.850006,168.572495,169.624496,169.624496,54044000.0,2021-10-27,AMZN
81,170.104996,173.949997,169.300003,172.328506,172.328506,114174000.0,2021-10-28,AMZN
82,165.001007,168.740997,163.666,168.621506,168.621506,129722000.0,2021-10-29,AMZN
83,168.089996,168.792999,164.600998,165.905502,165.905502,72178000.0,2021-11-01,AMZN
84,165.750504,166.556,164.177505,165.637497,165.637497,52552000.0,2021-11-02,AMZN
85,165.449997,169.746002,164.876007,169.199997,169.199997,67944000.0,2021-11-03,AMZN
86,168.5,174.931503,168.25,173.850006,173.850006,107060000.0,2021-11-04,AMZN
87,173.850006,178.3125,173.848999,175.949493,175.949493,99940000.0,2021-11-05,AMZN
88,176.162003,178.949997,174.393005,174.449005,174.449005,61480000.0,2021-11-08,AMZN
89,175.762497,179.688507,175.071503,178.811493,178.811493,85898000.0,2021-11-09,AMZN
90,178.193497,180.272507,173.154495,174.102493,174.102493,80548000.0,2021-11-10,AMZN
91,175.649994,177.162003,173.373505,173.625,173.625,45288000.0,2021-11-11,AMZN
92,174.25,177.036499,172.352493,176.257507,176.257507,53788000.0,2021-11-12,AMZN
93,176.850006,179.694,176.290497,177.283997,177.283997,58594000.0,2021-11-15,AMZN
94,176.949997,178.824997,176.257507,177.035004,177.035004,44342000.0,2021-11-16,AMZN
95,178.235992,179.362503,177.267502,177.449997,177.449997,51206000.0,2021-11-17,AMZN
96,178.317505,185.210007,178.050003,184.802994,184.802994,114070000.0,2021-11-18,AMZN
97,185.634506,188.107498,183.785995,183.828506,183.828506,98734000.0,2021-11-19,AMZN
98,183.819,185.673004,178.375,178.628494,178.628494,96844000.0,2021-11-22,AMZN
99,179.251999,181.052505,176.385498,179.001999,179.001999,73804000.0,2021-11-23,AMZN
100,178.133499,180.682007,176.842499,179.020493,179.020493,46560000.0,2021-11-24,AMZN
101,180.104996,181.675003,175.207504,175.227997,175.227997,59826000.0,2021-11-26,AMZN
102,177.382004,179.800003,176.574997,178.078506,178.078506,65312000.0,2021-11-29,AMZN
103,178.175003,179.288498,174.600494,175.3535,175.3535,80022000.0,2021-11-30,AMZN
104,177.25,177.994003,172.080002,172.186005,172.186005,74916000.0,2021-12-01,AMZN
105,173.0,174.634995,171.1875,171.867996,171.867996,64726000.0,2021-12-02,AMZN
106,172.75,173.4935,166.929993,169.489502,169.489502,80712000.0,2021-12-03,AMZN
107,169.649994,173.695496,166.934494,171.3685,171.3685,68860000.0,2021-12-06,AMZN
108,174.600006,177.499496,173.334503,176.164505,176.164505,66410000.0,2021-12-07,AMZN
109,176.150497,177.179993,174.750504,176.158005,176.158005,45254000.0,2021-12-08,AMZN
110,175.75,176.969498,174.139496,174.171005,174.171005,46062000.0,2021-12-09,AMZN
111,175.417007,175.927002,170.5,172.212006,172.212006,60690000.0,2021-12-10,AMZN
112,172.0,172.100006,169.130005,169.567505,169.567505,62170000.0,2021-12-13,AMZN
113,167.550003,169.498993,166.440002,169.091507,169.091507,55976000.0,2021-12-14,AMZN
114,168.598007,173.600006,165.195007,173.315002,173.315002,75794000.0,2021-12-15,AMZN
115,173.3685,174.166,168.160507,168.871002,168.871002,60876000.0,2021-12-16,AMZN
116,167.710495,170.898499,165.613495,170.017502,170.017502,85542000.0,2021-12-17,AMZN
117,166.850006,167.874496,165.600006,167.078995,167.078995,57372000.0,2021-12-20,AMZN
118,167.850494,170.716507,165.647507,170.417007,170.417007,55956000.0,2021-12-21,AMZN
119,169.270004,172.050003,168.500504,171.037003,171.037003,55036000.0,2021-12-22,AMZN
120,170.427994,171.975006,170.149994,171.068497,171.068497,36788000.0,2021-12-23,AMZN
121,171.037003,172.942993,169.2155,169.669495,169.669495,58688000.0,2021-12-27,AMZN
122,170.182495,172.175995,169.135498,170.660995,170.660995,54638000.0,2021-12-28,AMZN
123,170.839996,171.212006,168.600494,169.201004,169.201004,35754000.0,2021-12-29,AMZN
124,169.699997,170.888,168.524002,168.644501,168.644501,37584000.0,2021-12-30,AMZN
125,168.955994,169.350006,166.558502,166.716995,166.716995,47830000.0,2021-12-31,AMZN
126,167.550003,170.703506,166.160507,170.404495,170.404495,63520000.0,2022-01-03,AMZN
127,170.438004,171.399994,166.349503,167.522003,167.522003,70726000.0,2022-01-04,AMZN
128,166.882996,167.126495,164.356995,164.356995,164.356995,64302000.0,2022-01-05,AMZN
129,163.4505,164.800003,161.936996,163.253998,163.253998,51958000.0,2022-01-06,AMZN
130,163.839005,165.2435,162.031006,162.554001,162.554001,46606000.0,2022-01-07,AMZN
131,160.585495,161.661499,156.304504,161.485992,161.485992,87798000.0,2022-01-10,AMZN
132,161.5,166.350006,160.701508,165.362,165.362,62806000.0,2022-01-11,AMZN
133,166.574997,166.878006,164.417007,165.207001,165.207001,50030000.0,2022-01-12,AMZN
134,165.250504,166.221497,161.091003,161.214005,161.214005,52188000.0,2022-01-13,AMZN
135,160.149994,162.25,159.800507,162.138,162.138,45974000.0,2022-01-14,AMZN
136,159.104996,159.734497,157.664505,158.917496,158.917496,67292000.0,2022-01-18,AMZN
137,158.761993,159.25,156.25,156.298996,156.298996,53242000.0,2022-01-19,AMZN
138,156.766006,158.0,151.350998,151.667496,151.667496,71974000.0,2022-01-20,AMZN
139,149.949997,150.899994,142.070496,142.643005,142.643005,163972000.0,2022-01-21,AMZN
140,139.0,144.945007,135.352005,144.544006,144.544006,155624000.0,2022-01-24,AMZN
141,142.242493,143.600006,138.145004,139.985992,139.985992,90824000.0,2022-01-25,AMZN
142,144.75,145.184998,137.318497,138.872498,138.872498,95602000.0,2022-01-26,AMZN
143,140.800003,144.2435,139.350006,139.637497,139.637497,77516000.0,2022-01-27,AMZN
144,140.860504,143.998001,137.929504,143.977997,143.977997,74392000.0,2022-01-28,AMZN
145,144.75,150.360504,144.300507,149.573502,149.573502,78308000.0,2022-01-31,AMZN
146,150.0,151.707993,147.627502,151.193497,151.193497,59220000.0,2022-02-01,AMZN
147,155.050507,155.074997,148.863495,150.612503,150.612503,87330000.0,2022-02-02,AMZN
